,STATION,NAME,DATE,TMAX
14946,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-05,13.9
14947,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-06,10.6
14948,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-07,11.7
14949,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-08,7.8
14950,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-09,11.1
14951,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-10,10.0
14952,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-11,15.6
14953,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-12,11.7
14954,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-13,-5.5
14955,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-14,1.7
14956,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-15,-2.7
14957,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-16,-0.5
14958,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-17,1.7
14959,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-18,6.7
14960,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-19,8.9
14961,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-20,9.4
14962,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-21,9.4
14963,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-22,-19.3
14964,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-23,-8.8
14965,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-24,9.4
14966,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-25,10.6
14967,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-26,9.4
14968,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-27,17.2
14969,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-28,11.7
14970,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-29,10.6
14971,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-30,10.6
14972,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2022-12-31,10.6
14973,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-01,10.6
14974,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-02,1.1
14975,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-03,1.1
14976,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-04,6.7
14977,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-05,6.1
14978,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-06,5.6
14979,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-07,5.0
14980,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-08,11.1
14981,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-09,7.8
14982,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-10,12.8
14983,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-11,5.0
14984,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-12,6.1
14985,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-13,10.6
14986,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-14,13.9
14987,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-15,6.1
14988,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-16,8.9
14989,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-17,2.2
14990,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-18,-3.8
14991,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-19,5.6
14992,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-20,-1.6
14993,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-21,-2.7
14994,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-22,1.7
14995,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-23,0.0
14996,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-24,-0.5
14997,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-25,-2.1
14998,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-26,2.8
14999,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-27,7.8
15000,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-28,-0.5
15001,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-29,-12.1
15002,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-30,-13.2
15003,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-01-31,-0.5
15004,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-01,5.6
15005,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-02,6.1
15006,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-03,11.7
15007,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-04,10.6
15008,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-05,12.2
15009,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-06,5.6
15010,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-07,5.6
15011,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-08,8.9
15012,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-09,-0.5
15013,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-10,7.8
15014,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-11,15.6
15015,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-12,11.7
15016,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-13,15.6
15017,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-14,6.7
15018,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-15,-6.0
15019,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-16,-3.2
15020,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-17,12.2
15021,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-18,10.0
15022,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-19,9.4
15023,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-20,11.1
15024,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-21,15.6
15025,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-22,2.2
15026,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-23,-10.5
15027,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-24,3.3
15028,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-25,15.6
15029,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-26,15.0
15030,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-27,10.0
15031,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-02-28,9.4
15032,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-01,3.3
15033,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-02,6.7
15034,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-03,8.3
15035,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-04,7.2
15036,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-05,13.3
15037,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-06,8.9
15038,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-07,-1.0
15039,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-08,3.9
15040,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-09,10.6
15041,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-10,17.8
15042,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-11,10.6
15043,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-12,7.2
15044,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-13,12.8
15045,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-14,16.1
15046,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-15,20.0
15047,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-16,1.1
15048,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-17,3.3
15049,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-18,6.1
15050,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-19,12.2
15051,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-20,11.7
15052,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-21,13.3
15053,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-22,6.7
15054,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-23,10.0
15055,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-24,8.9
15056,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-25,2.8
15057,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-26,3.9
15058,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-27,0.0
15059,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-28,12.2
15060,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-29,15.0
15061,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-30,18.3
15062,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-03-31,9.4
15063,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-01,17.8
15064,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-02,20.6
15065,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-03,15.0
15066,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-04,1.1
15067,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-05,4.4
15068,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-06,9.4
15069,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-07,18.9
15070,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-08,17.8
15071,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-09,18.9
15072,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-10,23.3
15073,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-11,27.8
15074,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-12,27.2
15075,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-13,24.4
15076,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-14,13.3
15077,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-15,8.9
15078,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-16,16.7
15079,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-17,21.1
15080,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-18,23.9
15081,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-19,17.2
15082,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-20,8.3
15083,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-21,8.9
15084,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-22,1.1
15085,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-23,12.8
15086,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-24,17.2
15087,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-25,15.0
15088,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-26,12.2
15089,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-27,18.3
15090,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-28,12.2
15091,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-29,20.6
15092,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-04-30,18.9
15093,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-01,21.7
15094,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-02,21.1
15095,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-03,23.9
15096,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-04,22.2
15097,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-05,22.8
15098,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-06,20.6
15099,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-07,20.6
15100,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-08,21.1
15101,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-09,25.0
15102,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-10,16.1
15103,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-11,8.9
15104,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-12,14.4
15105,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-13,13.9
15106,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-14,15.0
15107,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-15,15.0
15108,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-16,23.3
15109,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-17,23.9
15110,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-18,17.8
15111,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-19,11.7
15112,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-20,19.4
15113,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-21,21.7
15114,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-22,21.7
15115,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-23,23.3
15116,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-24,20.6
15117,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-25,24.4
15118,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-26,25.6
15119,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-27,25.6
15120,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-28,24.4
15121,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-29,26.7
15122,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-30,26.7
15123,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-05-31,25.0
15124,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-01,20.0
15125,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-02,21.1
15126,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-03,13.3
15127,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-04,13.9
15128,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-05,20.0
15129,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-06,24.4
15130,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-07,22.2
15131,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-08,23.9
15132,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-09,24.4
15133,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-10,22.2
15134,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-11,18.3
15135,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-12,16.1
15136,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-13,16.1
15137,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-14,23.9
15138,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-15,22.2
15139,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-16,14.4
15140,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-17,20.0
15141,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-18,27.8
15142,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-19,30.6
15143,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-20,28.3
15144,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-21,25.6
15145,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-22,24.4
15146,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-23,28.9
15147,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-24,26.7
15148,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-25,26.7
15149,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-26,30.0
15150,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-27,32.8
15151,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-28,27.8
15152,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-29,27.8
15153,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-06-30,22.2
15154,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-01,25.6
15155,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-02,27.8
15156,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-03,29.4
15157,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-04,24.4
15158,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-05,19.4
15159,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-06,23.3
15160,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-07,22.2
15161,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-08,25.6
15162,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-09,26.1
15163,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-10,30.6
15164,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-11,32.8
15165,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-12,31.1
15166,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-13,31.7
15167,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-14,25.6
15168,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-15,28.3
15169,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-16,29.4
15170,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-17,34.4
15171,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-18,33.9
15172,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-19,30.6
15173,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-20,26.1
15174,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-21,27.2
15175,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-22,30.6
15176,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-23,34.4
15177,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-24,34.4
15178,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-25,34.4
15179,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-26,32.2
15180,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-27,32.2
15181,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-28,32.8
15182,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-29,30.6
15183,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-30,32.8
15184,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-07-31,31.7
15185,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-01,30.0
15186,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-02,27.8
15187,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-03,28.9
15188,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-04,29.4
15189,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-05,28.3
15190,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-06,18.3
15191,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-07,27.2
15192,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-08,27.8
15193,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-09,26.1
15194,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-10,30.0
15195,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-11,30.6
15196,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-12,26.1
15197,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-13,21.7
15198,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-14,25.0
15199,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-15,32.2
15200,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-16,35.0
15201,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-17,32.2
15202,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-18,33.9
15203,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-19,34.4
15204,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-20,33.9
15205,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-21,34.4
15206,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-22,33.9
15207,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-23,33.3
15208,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-24,32.2
15209,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-25,21.7
15210,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-26,26.1
15211,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-27,30.6
15212,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-28,25.6
15213,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-29,27.2
15214,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-30,32.8
15215,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-08-31,33.9
15216,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-01,35.0
15217,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-02,32.8
15218,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-03,30.6
15219,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-04,31.7
15220,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-05,24.4
15221,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-06,30.6
15222,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-07,31.1
15223,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-08,31.1
15224,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-09,29.4
15225,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-10,18.9
15226,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-11,19.4
15227,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-12,23.9
15228,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-13,25.6
15229,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-14,22.8
15230,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-15,16.7
15231,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-16,23.3
15232,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-17,27.2
15233,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-18,27.8
15234,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-19,25.6
15235,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-20,26.1
15236,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-21,26.1
15237,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-22,28.3
15238,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-23,24.4
15239,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-24,25.0
15240,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-25,27.2
15241,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-26,27.8
15242,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-27,29.4
15243,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-28,30.6
15244,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-29,27.8
15245,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-09-30,30.6
15246,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-01,28.3
15247,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-02,27.2
15248,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-03,19.4
15249,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-04,20.6
15250,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-05,20.6
15251,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-06,11.1
15252,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-07,21.7
15253,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-08,24.4
15254,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-09,25.6
15255,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-10,25.0
15256,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-11,22.8
15257,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-12,15.6
15258,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-13,12.2
15259,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-14,11.7
15260,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-15,17.2
15261,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-16,23.3
15262,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",2023-10-17,27.8
